The Post-Truth Publication Where Chinese Students in America Get Their News,Toomas Hendrik Ilves
"This, by @LukeDCoffey is essential reading as the U.S., Germany and France go soft on Russia. Instead of trying to re-invigorate the hopeless, aggression-appeasing Normandy process that has produced no real results, Germany and France need to get serious.",Toomas Hendrik Ilves
Remember these?  @n_roettgen  @fromTGA,Toomas Hendrik Ilves
"How WeChat censors private conversations, automatically in real time - via @techreview",Toomas Hendrik Ilves
"Get ready: In the State of the Union, President Obama will outline policies to help middle-class families.  #SOTU",Barack Obama
thread,Toomas Hendrik Ilves
"A$AP Rocky released from prison and on his way home to the United States from Sweden. It was a Rocky Week, get home ASAP A$AP!",Donald J. Trump
"The infestation of bedbugs at The New York Times office @OANN  was perhaps brought in by lightweight journalist Bret Stephens, a Conservative who does anything that his bosses at the paper tell him to do! He is now quitting Twitter after being called a bedbug. Tough guy!",Donald J. Trump
Immigrants have been a net plus to our economy and a net plus to our society. -President Obama #ImmigrationAction,Barack Obama
BBC News - Afro hair: How black Finns are taking on racism,Toomas Hendrik Ilves
Always read @apolyakova,Toomas Hendrik Ilves
"In the early days of the hurricane, when it was predicted that Dorian would go through Miami or West Palm Beach, even before it reached the Bahamas, certain models strongly suggested that Alabama &amp; Georgia would be hit as it made its way through Florida &amp; to the Gulf....",Donald J. Trump
"Our Country is Free, Beautiful and Very Successful. If you hate our Country, or if you are not happy here, you can leave!",Donald J. Trump
"So sad that Elijah Cummings has been able to do so little for the people of Baltimore. Statistically, Baltimore ranks last in almost every major category. Cummings has done nothing but milk Baltimore dry, but the public is getting wise to the bad job that he is doing!",Donald J. Trump
Let's recommit ourselves to achieving an AIDS-free generation in our lifetimes. -President Obama  #WorldAIDSDay,Barack Obama
Tune in at 1:30 p.m. ET to watch President Obama discuss college affordability at @GeorgiaTech:,Barack Obama
From Church to State,Toomas Hendrik Ilves
"Hurricane Dorian looks like it will be hitting Florida late Sunday night. Be prepared and please follow State and Federal instructions, it will be a very big Hurricane, perhaps one of the biggest!",Donald J. Trump
"Radiation levels of sunken Russian nuclear submarine 100,000 times higher than normal",Toomas Hendrik Ilves
"A short but extremely useful guide for dealing with Russia, by a genuine expert. Most Western foreign ministries *Do* at least three of these Don'ts. Some fall for all of them. Thread",Toomas Hendrik Ilves
There are many reasons to #GetCovered-here are just a few:,Barack Obama
Putin Regime Presents Molotov-Ribbentrop Pact Exactly as Stalin Did in 1948.,Toomas Hendrik Ilves
"Facebook removes fake accounts from Thailand, Russia, Ukraine,...",Toomas Hendrik Ilves
This is a huge win for anyone that's fighting to #ActOnClimate:,Barack Obama
We have to fight for our rights': Is Russia ready to defy Vladimir Putin?,Toomas Hendrik Ilves
What!?,Toomas Hendrik Ilves
"The Republican Party has a new STAR, his name is Daniel Cameron (@djaycameron), and he is running for Attorney General of the Commonwealth of Kentucky....",Donald J. Trump
"Clueless. The Mississippi Department of Child Protection Services said that no child was in its custody. We have no idea what the number of children is, or where they are, said Lea Anne Brandon, an agency spokeswoman.",Toomas Hendrik Ilves
Every child deserves a shot at a world class education. -President Obama #ConnectED,Barack Obama
"Many are blaming me, and the United States, for the problems going on in Hong Kong. I can't imagine why?",Donald J. Trump
".@SenCoryGardner has done a fantastic job representing the people of Colorado. He really knows how to win. Strong on Crime, Borders &amp; the 2nd A, Cory fights hard for our Military &amp; Vets. John Hickenlooper is badly damaged after his horrible run for President. Big Primary trouble!",Donald J. Trump
Is Trump strong-arming Volodymyr Zelensky for political gain? - The Washington Post,Toomas Hendrik Ilves
The entrepreneur who changed how the world sees Russia How Sergey Petrov went from anti-Soviet officer to market kingpin to person of interest - Meduza  via @meduzaproject,Toomas Hendrik Ilves
Anything that holds women back holds back the entire country. -President Obama #EqualPayNow,Barack Obama
"Serious discussions are taking place between House and Senate leadership  on meaningful Background Checks. I have also been speaking to the NRA, and others, so that their very strong views can be fully represented and respected. Guns should not be placed in the hands of.....",Donald J. Trump
Every girl deserves an education. -President Obama #LetGirlsLearn,Barack Obama
"While I like the Vaping alternative to Cigarettes, we need to make sure this alternative is SAFE for ALL! Let's get counterfeits off the market, and keep young children from Vaping!",Donald J. Trump
Thank you...,Toomas Hendrik Ilves
"Technology: how the US, EU and China compete to set industry standards  via @financialtimes",Toomas Hendrik Ilves
Trump's pick for intelligence director misrepresented role in anti-terror case - ABC News -  via @ABC,Toomas Hendrik Ilves
This is immensely useful,Toomas Hendrik Ilves
"I know the good, and optimistic, and big-hearted generosity of the American people. - President Obama #SOTU",Barack Obama
An amazing long read,Toomas Hendrik Ilves
Thread,Toomas Hendrik Ilves
"Congratulations to Bibi @Netanyahu on becoming the longest serving PM in the history of Israel. Under your leadership, Israel has become a technology powerhouse and a world class economy....",Donald J. Trump
The United States needs to #LeadOnTrade and sell more goods that are #MadeInAmerica.,Barack Obama
"The Wall is going up very fast despite total Obstruction by Democrats in Congress, and elsewhere!",Donald J. Trump
Watch the President speak at 11:55 a.m. ET about ways to tackle identity theft and improve confidence in technology:,Barack Obama
"Pricipals are yes occasionally vilified, especially by truants. Principles, rarely",Toomas Hendrik Ilves
America is coming back. And I want to go full speed ahead. -President Obama,Barack Obama
Billion-dollar fines can't stop Google and Facebook. That's peanuts for them | Siva Vaidhanathan,Toomas Hendrik Ilves
It's time for tighter regulation of how Facebook and Google use our data | Data protection | The Guardian,Toomas Hendrik Ilves
"Gennadi TiImchenko is for some reason a Finnish citizen, presumably why Erkki Tuomioja fought to keep him off the EU sanctions list after the occupation of Crimea.   via @financialtimes",Toomas Hendrik Ilves
"There may or may not be National Security concerns with regard to Google and their relationship with China. If there is a problem, we will find out about it. I sincerely hope there is not!!!",Donald J. Trump
I guess the millions of East Europeans who died as a result of the Molotov-Ribbentrop Pact aren't worthy of sensitivity regarding the German past. Only Russia apparently is. @ulrichspeck,Toomas Hendrik Ilves
But let's let them back in the Council of Europe. @NewsFromTheCoE,Toomas Hendrik Ilves
Happening now: President Obama is delivering a statement. Tune in to watch.,Barack Obama
Opinion: Vladimir Putin shows his hand as Moscow rehabilitates Stalin's conquests,Toomas Hendrik Ilves
Just arrived at Camp David!,Donald J. Trump
"The House just voted to make our broken immigration system worse, not better. It's time for comprehensive solutions. #NoMoreGames",Barack Obama
LIVE: President Obama is in Utah talking about training American workers for clean energy jobs.  #ActOnClimate,Barack Obama
"South Korea has agreed to pay substantially more money to the United States in order to defend itself from North Korea. Over the past many decades, the U.S. has been paid very little by South Korea, but last year, at the request of President Trump, South Korea paid $990,000,000..",Donald J. Trump
It's the end of discrimination against the sick in America. -President Obama on how we're #BetterWithObamacare.,Barack Obama
Here are ways to do your part before November 15th:  #Obamacare,Barack Obama
Surprised?,Toomas Hendrik Ilves
"No matter who you are or where you come from, not only can you succeed, but you can help everybody else succeed. -President Obama",Barack Obama
U.S. Winning Trade War With China In Dollars. CNBC,Donald J. Trump
The True Origin Of The 'Tin Foil Hat' And Why It's The Stupidest Thing To Wear If You're Paranoid About The Government  via @businessinsider,Toomas Hendrik Ilves
"Soviet blocks: In the Baltic states, many people are stuck in Khrushchev-era flats  via @TheEconomist",Toomas Hendrik Ilves
This deadline matters for anyone who believes in fighting for change-chip in today:,Barack Obama
Add your name if you agree: Higher wages are key to a stronger economy-and that starts with a higher minimum wage.,Barack Obama
Add your name if you believe it's time for action to help fix our broken immigration system:  #ImmigrationAction,Barack Obama
